Index,Sigma,Freq,Ratio_SF,True_Thickness,Pred_Thickness,Error_Abs,Ratio_Category,Thick_Category
388,0.1,6.6,0.01515151559392814,6.00000006321119,5.923924,0.07607609394239123,高比值 (阻性主导),薄环流
389,0.12,11.4,0.010526315905503115,10.000000026922422,10.3713045,0.37130448510150416,高比值 (阻性主导),中等环流
390,0.02,18.4,0.0010869565199195224,21.999999918056112,22.029825,0.029825292515177182,低比值 (容性主导),厚环流
391,0.1,17.0,0.005882353028484339,18.000000159609748,18.10457,0.10457022918419767,中比值 (过渡区),厚环流
392,-4.583865e-10,4.7999997,-9.549719221962507e-11,13.99999999063365,14.205328,0.2053279970372479,低比值 (容性主导),中等环流
393,0.12,11.8,0.010169491132876695,10.000000026922422,10.3206,0.32059952904681666,高比值 (阻性主导),中等环流
394,0.02,9.4,0.00212765961302928,6.00000006321119,6.2485905,0.2485904061491615,低比值 (容性主导),薄环流
395,0.1,13.2,0.007575757797537991,18.000000159609748,18.25595,0.25595076812462736,中比值 (过渡区),厚环流
396,0.1,3.8,0.02631579018911447,21.999999918056112,21.940718,0.05928222091255719,高比值 (阻性主导),厚环流
397,-4.583865e-10,10.8,-4.2443193267582575e-11,10.000000026922422,10.352138,0.35213753869037134,低比值 (容性主导),中等环流
398,0.08,4.6,0.01739130431587682,6.00000006321119,5.908457,0.091543260843026,高比值 (阻性主导),薄环流
399,0.02,10.0,0.0019999999550965163,10.000000026922422,10.197567,0.19756695916156275,低比值 (容性主导),中等环流
400,0.04,20.0,0.001999999955196516,20.00000003883293,20.607367,0.6073665230567187,低比值 (容性主导),厚环流
401,0.04,14.2,0.0028169013831263892,20.00000003883293,19.824696,0.17530445167472664,低比值 (容性主导),厚环流
402,0.04,19.0,0.002105263110727635,10.000000026922422,9.957813,0.0421867639829685,低比值 (容性主导),中等环流
403,0.12,11.8,0.010169491132876695,18.000000159609748,18.231222,0.2312219931002133,高比值 (阻性主导),厚环流
404,0.1,18.0,0.005555555638031142,21.999999918056112,22.372526,0.3725262507671303,中比值 (过渡区),厚环流
405,0.02,0.40000024,0.04999996821005196,2.0000003047648285,2.6572924,0.6572920612630035,高比值 (阻性主导),薄环流
406,0.12,14.0,0.008571428379229968,16.0000000751217,16.0687,0.06870071528357258,中比值 (过渡区),中等环流
407,0.1,13.8,0.007246376818893699,16.0000000751217,16.587608,0.5876082622806429,中比值 (过渡区),中等环流
408,-4.583865e-10,13.6,-3.370488842181119e-11,6.00000006321119,6.2531,0.25309985515428846,低比值 (容性主导),薄环流
409,0.1,14.0,0.007142857248783804,4.000000183988009,4.173443,0.17344265658816305,中比值 (过渡区),薄环流
410,0.12,10.8,0.011111110665500343,6.00000006321119,6.146587,0.1465868317778236,高比值 (阻性主导),薄环流
411,-4.583865e-10,2.3999999,-1.9099438439945963e-10,12.000000008778036,12.374091,0.37409113959842877,低比值 (容性主导),中等环流
412,-4.583865e-10,8.2,-5.5900793418787936e-11,20.00000003883293,20.55139,0.5513896553809374,低比值 (容性主导),厚环流
413,0.12,1.7999998,0.06666667132073635,4.000000183988009,4.8737936,0.8737934180017373,高比值 (阻性主导),薄环流
414,0.02,3.8,0.005263157841754981,10.000000026922422,10.186771,0.186771365899844,中比值 (过渡区),中等环流
415,0.1,19.0,0.005263157972886998,4.000000183988009,4.3200493,0.32004910190066305,中比值 (过渡区),薄环流
416,0.1,14.0,0.007142857248783804,12.000000008778036,11.787117,0.21288300438350483,中比值 (过渡区),中等环流
417,-4.583865e-10,9.0,-5.0931832819644425e-11,21.999999918056112,22.424187,0.42418678848685687,低比值 (容性主导),厚环流
418,0.08,10.2,0.007843137225487963,23.999999797279294,23.250652,0.7493474840468721,中比值 (过渡区),厚环流
419,0.08,3.8,0.021052631367019924,7.999999942434371,8.685878,0.6858778575534217,高比值 (阻性主导),薄环流
420,0.08,11.8,0.00677966075525113,23.999999797279294,23.404232,0.5957677721328096,中比值 (过渡区),厚环流
421,0.02,1.6,0.01249999952652622,20.00000003883293,20.679697,0.6796969979102343,高比值 (阻性主导),厚环流
422,-4.583865e-10,9.8,-4.6774131271377555e-11,16.0000000751217,16.102127,0.10212700007361164,低比值 (容性主导),中等环流
423,0.04,11.0,0.0036363635547539967,7.999999942434371,7.999784,0.00021594966703730734,中比值 (过渡区),薄环流
424,0.1,7.0,0.0142857144965472,4.000000183988009,4.069128,0.06912785251101461,高比值 (阻性主导),薄环流
425,0.12,0.40000024,0.2999998092603118,20.00000003883293,18.277374,1.7226257712548048,高比值 (阻性主导),厚环流
426,0.1,19.0,0.005263157972886998,18.000000159609748,17.862535,0.13746468292517733,中比值 (过渡区),厚环流
427,-4.583865e-10,13.2,-3.472625015276606e-11,2.0000003047648285,2.306695,0.30669467967120667,低比值 (容性主导),薄环流
428,-4.583865e-10,2.2,-2.0835749331096122e-10,21.999999918056112,22.455242,0.45524223892631,低比值 (容性主导),厚环流
429,0.1,17.6,0.0056818181430109485,12.000000008778036,11.956996,0.04300404472774311,中比值 (过渡区),中等环流
430,0.06,13.0,0.0046153845118677,23.999999797279294,23.651058,0.3489416002578096,中比值 (过渡区),厚环流
431,0.02,1.7999998,0.011111111886789394,10.000000026922422,10.362766,0.362766238946719,高比值 (阻性主导),中等环流
432,0.04,5.3999996,0.007407407763745321,13.99999999063365,14.371713,0.37171269399769713,中比值 (过渡区),中等环流
433,0.12,10.0,0.011999999730579098,10.000000026922422,10.464233,0.4642333715150784,高比值 (阻性主导),中等环流
434,0.08,16.6,0.004819276889676695,21.999999918056112,22.539124,0.5391236171001381,中比值 (过渡区),厚环流
435,-4.583865e-10,0.6000001,-7.639773848541891e-10,21.999999918056112,21.228893,0.771106638026815,低比值 (容性主导),厚环流
436,-4.583865e-10,2.6000001,-1.763024884735215e-10,16.0000000751217,16.256779,0.25677864191931477,低比值 (容性主导),中等环流
437,0.08,3.6000001,0.02222222083631229,21.999999918056112,22.027021,0.027021490024942807,高比值 (阻性主导),厚环流
438,0.02,12.4,0.0016129032392440338,18.000000159609748,18.029324,0.029323418271111734,低比值 (容性主导),厚环流
439,0.04,16.6,0.0024096384448383476,21.999999918056112,22.287395,0.28739555923881,低比值 (容性主导),厚环流
440,0.08,9.8,0.008163264963946752,2.0000003047648285,2.3235931,0.323592834883609,中比值 (过渡区),薄环流
441,0.02,2.6000001,0.007692307094184423,23.999999797279294,23.500586,0.49941424124902056,中比值 (过渡区),厚环流
442,-4.583865e-10,16.199999,-2.8295464677841096e-11,23.999999797279294,22.847498,1.1525018572158174,低比值 (容性主导),厚环流
443,0.12,6.0,0.01999999954963183,13.99999999063365,14.625617,0.6256170366490643,高比值 (阻性主导),中等环流
444,0.12,4.4,0.027272726065815548,13.99999999063365,14.611568,0.6115684602940838,高比值 (阻性主导),中等环流
445,0.06,5.6,0.010714285655352698,18.000000159609748,18.023335,0.023334343564080484,高比值 (阻性主导),厚环流
446,0.1,15.4,0.006493506750694731,2.0000003047648285,2.0248318,0.024831467085757453,中比值 (过渡区),薄环流
447,0.02,1.9999996,0.010000001559622202,7.999999942434371,7.76913,0.23086971248442012,高比值 (阻性主导),薄环流
448,0.02,8.8,0.00227272717240956,7.999999942434371,8.267519,0.2675190547580115,低比值 (容性主导),薄环流
449,-4.583865e-10,12.8,-3.581144441886166e-11,23.999999797279294,23.190384,0.8096158861464815,低比值 (容性主导),厚环流
450,-4.583865e-10,11.8,-3.884631254063892e-11,16.0000000751217,16.087399,0.08739845393103352,低比值 (容性主导),中等环流
451,0.08,5.3999996,0.014814815527490642,13.99999999063365,14.429168,0.42916775686390807,高比值 (阻性主导),中等环流
452,0.04,11.0,0.0036363635547539967,21.999999918056112,21.998583,0.001417078090291568,中比值 (过渡区),厚环流
453,0.04,3.6000001,0.011111110418156146,18.000000159609748,18.269276,0.2692755056734555,高比值 (阻性主导),厚环流
454,0.08,12.6,0.006349206014562029,13.99999999063365,14.08105,0.08104992849476744,中比值 (过渡区),中等环流
455,0.04,17.6,0.0022727271725386925,12.000000008778036,12.14029,0.14029025153690533,低比值 (容性主导),中等环流
456,-4.583865e-10,14.6,-3.139633448079344e-11,10.000000026922422,10.32911,0.32911011864642603,低比值 (容性主导),中等环流
457,-4.583865e-10,4.7999997,-9.549719221962507e-11,2.0000003047648285,2.2918568,0.2918564609822418,低比值 (容性主导),薄环流
458,0.12,4.4,0.027272726065815548,4.000000183988009,4.310899,0.3108985968347451,高比值 (阻性主导),薄环流
459,0.06,12.0,0.004999999887824624,6.00000006321119,6.1406393,0.14063924190355603,中比值 (过渡区),薄环流
460,0.12,13.0,0.0092307690237354,12.000000008778036,12.148401,0.1484012515979405,高比值 (阻性主导),中等环流
461,0.02,9.4,0.00212765961302928,4.000000183988009,4.3076353,0.3076351233240029,低比值 (容性主导),薄环流
462,0.02,4.9999995,0.004000000291262787,20.00000003883293,19.9674,0.03260044166496101,中比值 (过渡区),厚环流
463,-4.583865e-10,11.6,-3.9516075889140427e-11,10.000000026922422,10.340958,0.3409576146791409,低比值 (容性主导),中等环流
464,0.02,10.2,0.001960784306371991,7.999999942434371,8.21976,0.21975999866670293,低比值 (容性主导),薄环流
465,0.04,17.4,0.0022988505735961713,18.000000159609748,18.269135,0.26913436187462736,低比值 (容性主导),厚环流
466,0.1,11.2,0.008928571712872986,16.0000000751217,16.327188,0.3271884166995882,高比值 (阻性主导),中等环流
467,0.02,4.4,0.004545454344302592,6.00000006321119,6.2337933,0.23379319545580213,中比值 (过渡区),薄环流
468,0.12,12.2,0.009836065506888158,12.000000008778036,12.330847,0.33084677772098736,高比值 (阻性主导),中等环流
469,0.04,4.0,0.009999999773982582,23.999999797279294,23.560072,0.4399278520888643,高比值 (阻性主导),厚环流
470,0.12,2.6000001,0.04615384256510654,6.00000006321119,6.8535438,0.8535436951811439,高比值 (阻性主导),薄环流
471,0.08,2.8,0.02857142840917182,12.000000008778036,12.831616,0.8316163928943272,高比值 (阻性主导),中等环流
472,0.02,7.2,0.002777777788889785,13.99999999063365,14.218862,0.218861589261369,低比值 (容性主导),中等环流
473,0.1,5.7999997,0.01724138041477125,7.999999942434371,8.162984,0.16298395191377324,高比值 (阻性主导),薄环流
474,0.02,6.2,0.0032258064782279216,12.000000008778036,11.904019,0.0959806530041103,低比值 (容性主导),中等环流
475,0.04,8.4,0.004761904871153687,21.999999918056112,22.226664,0.22666367142142718,中比值 (过渡区),厚环流
476,0.04,9.2,0.004347826079441795,12.000000008778036,12.282336,0.28233622626835064,中比值 (过渡区),中等环流
477,-4.583865e-10,18.0,-2.546591641123699e-11,16.0000000751217,16.166958,0.16695778010290852,低比值 (容性主导),中等环流
478,0.06,17.6,0.0034090907588080386,4.000000183988009,4.409628,0.4096277304407021,低比值 (容性主导),薄环流
479,0.12,2.3999999,0.05000000184181192,12.000000008778036,12.792961,0.7929611118274327,高比值 (阻性主导),中等环流
480,0.1,7.6,0.013157895096288537,4.000000183988009,4.173217,0.17321663577517477,高比值 (阻性主导),薄环流
481,0.02,9.0,0.0022222221723047714,12.000000008778036,12.105797,0.10579680518680767,低比值 (容性主导),中等环流
482,0.06,11.2,0.005357142828154665,4.000000183988009,4.124712,0.12471180636843648,中比值 (过渡区),薄环流
483,0.1,6.7999997,0.014705883188646641,23.999999797279294,23.152027,0.8479726671523409,高比值 (阻性主导),厚环流
484,0.1,9.4,0.010638298461453897,21.999999918056112,22.272114,0.27211388199271624,高比值 (阻性主导),厚环流
485,0.06,2.3999999,0.02500000092090596,20.00000003883293,20.534595,0.5345954506690234,高比值 (阻性主导),厚环流
486,0.08,8.0,0.009999999775232582,12.000000008778036,12.146361,0.14636134223514752,高比值 (阻性主导),中等环流
487,0.02,12.8,0.0015624999416702697,18.000000159609748,18.036222,0.03622229827599455,低比值 (容性主导),厚环流
488,0.12,12.8,0.009374999650021618,7.999999942434371,8.260309,0.26030927692598027,高比值 (阻性主导),薄环流
489,-4.583865e-10,13.8,-3.321641225065126e-11,23.999999797279294,23.14832,0.8516805528945284,低比值 (容性主导),厚环流
490,0.02,16.199999,0.001234567960776636,13.99999999063365,14.089521,0.08952141744740416,低比值 (容性主导),中等环流
491,0.06,14.8,0.00405405391091838,7.999999942434371,7.9533906,0.04660934413725215,中比值 (过渡区),薄环流
492,0.04,2.3999999,0.016666667280603974,6.00000006321119,5.8639226,0.13607746723340686,高比值 (阻性主导),薄环流
493,0.1,13.2,0.007575757797537991,7.999999942434371,8.168176,0.16817575489228886,中比值 (过渡区),薄环流
494,-4.583865e-10,11.4,-4.0209343046155216e-11,18.000000159609748,18.162577,0.16257651580529142,低比值 (容性主导),厚环流
495,0.1,3.6000001,0.027777777080193182,21.999999918056112,21.95681,0.04318992049751813,高比值 (阻性主导),厚环流
496,0.08,10.6,0.0075471693703110234,23.999999797279294,23.281065,0.7189348100966768,中比值 (过渡区),厚环流
497,0.02,6.6,0.003030303005898042,10.000000026922422,10.042088,0.042087528009219,低比值 (容性主导),中等环流
498,0.06,10.0,0.005999999865289549,4.000000183988009,4.08484,0.08483963687380758,中比值 (过渡区),薄环流
499,0.12,5.2,0.023076923403132287,7.999999942434371,8.921371,0.9213715175265662,高比值 (阻性主导),薄环流
500,0.02,0.7999999,0.02500000276271809,13.99999999063365,13.924324,0.07567595498911928,高比值 (阻性主导),中等环流
501,0.1,3.4000003,0.029411762248079284,6.00000006321119,6.554067,0.5540670716459877,高比值 (阻性主导),薄环流
502,0.06,15.2,0.003947368382095322,23.999999797279294,23.760294,0.23970583670800494,中比值 (过渡区),厚环流
503,0.02,2.2,0.009090908686539067,2.0000003047648285,2.4222584,0.4222580723103668,高比值 (阻性主导),薄环流
504,0.1,1.9999996,0.050000009660756496,4.000000183988009,4.4956856,0.4956853934045693,高比值 (阻性主导),薄环流
505,0.04,5.3999996,0.007407407763745321,10.000000026922422,10.253356,0.25335595299701197,中比值 (过渡区),中等环流
506,0.06,14.400001,0.00416666640767661,18.000000159609748,18.158089,0.1580885244722836,中比值 (过渡区),厚环流
507,0.02,2.8,0.007142857102292955,4.000000183988009,4.288574,0.28857403476199117,中比值 (过渡区),薄环流
508,0.1,0.7999999,0.12500001847020395,18.000000159609748,18.33549,0.3354891134615414,高比值 (阻性主导),厚环流
509,0.02,7.0,0.0028571427928725745,6.00000006321119,6.35253,0.3525299393828041,低比值 (容性主导),薄环流
510,0.04,6.7999997,0.005882353056323924,16.0000000751217,16.269808,0.26980774043005695,中比值 (过渡区),中等环流
511,0.04,16.4,0.002439024392311297,16.0000000751217,16.269667,0.2696665966312288,低比值 (容性主导),中等环流
512,0.1,5.7999997,0.01724138041477125,10.000000026922422,10.566442,0.5664415090272854,高比值 (阻性主导),中等环流
513,0.06,3.6000001,0.016666665627234217,18.000000159609748,18.278017,0.27801688445763517,高比值 (阻性主导),厚环流
514,0.02,5.3999996,0.0037037038818726604,16.0000000751217,16.22625,0.2262496197025179,中比值 (过渡区),中等环流
515,0.02,0.6000001,0.03333332789680367,6.00000006321119,6.6222005,0.6222004258329994,高比值 (阻性主导),薄环流
516,0.02,8.4,0.0023809524355768437,12.000000008778036,12.070034,0.0700340183215733,低比值 (容性主导),中等环流
517,0.04,14.0,0.002857142793076656,18.000000159609748,18.159996,0.1599958731050961,低比值 (容性主导),厚环流
518,0.1,8.4,0.011904762621371178,23.999999797279294,23.332064,0.6679361223525362,高比值 (阻性主导),厚环流
519,-4.583865e-10,18.8,-2.438226138327333e-11,23.999999797279294,22.905676,1.0943239092177706,低比值 (容性主导),厚环流
520,0.02,19.199999,0.0010416667054175227,16.0000000751217,15.746635,0.2533646381099821,低比值 (容性主导),中等环流
521,0.06,13.6,0.004411764483200672,4.000000183988009,4.1839085,0.18390827853640523,中比值 (过渡区),薄环流
522,0.02,5.7999997,0.0034482759544959573,4.000000183988009,4.216488,0.21648770053347555,低比值 (容性主导),薄环流
523,-4.583865e-10,6.6,-6.945250030027057e-11,4.000000183988009,4.1932697,0.19326954562624898,低比值 (容性主导),薄环流
524,0.08,12.4,0.006451612956976135,2.0000003047648285,2.067174,0.06717365305987855,中比值 (过渡区),薄环流
525,0.04,15.6,0.002564102443925562,20.00000003883293,20.016119,0.016118964462968677,低比值 (容性主导),厚环流
526,0.02,15.6,0.001282051221962781,2.0000003047648285,2.0714035,0.07140319865314027,低比值 (容性主导),薄环流
527,0.1,6.2,0.016129032991992902,7.999999942434371,8.022908,0.02290826832002324,高比值 (阻性主导),薄环流
528,0.06,17.8,0.003370786585799482,2.0000003047648285,2.3308802,0.33087986033526917,低比值 (容性主导),薄环流
529,0.02,12.6,0.0015873015036405073,7.999999942434371,8.170349,0.1703491786593787,低比值 (容性主导),薄环流
530,0.04,16.199999,0.002469135921553272,6.00000006321119,6.1618404,0.16184037563158338,低比值 (容性主导),薄环流
531,0.02,11.6,0.0017241378356495378,20.00000003883293,19.854685,0.1453152091210157,低比值 (容性主导),厚环流
532,0.12,19.6,0.006122448723272433,10.000000026922422,9.553838,0.4461622507383396,中比值 (过渡区),中等环流
533,0.1,16.199999,0.006172840033839388,4.000000183988009,4.258523,0.25852280337771383,中比值 (过渡区),薄环流
534,0.04,5.6,0.007142857103568465,12.000000008778036,12.376547,0.37654685096317486,中比值 (过渡区),中等环流
535,0.06,18.6,0.003225806313178615,16.0000000751217,16.112967,0.11296646235388508,低比值 (容性主导),中等环流
536,0.12,5.6,0.021428571310705396,2.0000003047648285,2.5459824,0.5459820560750153,高比值 (阻性主导),薄环流
537,0.06,18.2,0.0032967030846381288,18.000000159609748,18.30739,0.30739005340294767,低比值 (容性主导),厚环流
538,0.08,12.8,0.006249999766681079,18.000000159609748,18.158054,0.15805419219689298,中比值 (过渡区),厚环流
539,0.04,8.8,0.00454545434481912,13.99999999063365,14.2791195,0.2791195009434979,中比值 (过渡区),中等环流
540,0.08,4.7999997,0.016666667284076196,16.0000000751217,16.296728,0.2967280590335726,高比值 (阻性主导),中等环流
541,-4.583865e-10,12.6,-3.6379879485200724e-11,18.000000159609748,18.15648,0.15648062957482267,低比值 (容性主导),厚环流
542,0.12,16.0,0.0074999998318931865,23.999999797279294,23.34759,0.6524103044814424,中比值 (过渡区),厚环流
543,0.1,6.7999997,0.014705883188646641,4.000000183988009,4.0089846,0.008984381746854453,高比值 (阻性主导),薄环流
544,0.04,18.6,0.0021505375421190763,6.00000006321119,6.133189,0.1331891381437904,低比值 (容性主导),薄环流
545,-4.583865e-10,11.6,-3.9516075889140427e-11,4.000000183988009,4.22357,0.22356968600710836,低比值 (容性主导),薄环流
546,0.06,3.6000001,0.016666665627234217,23.999999797279294,23.326523,0.6734769701308565,高比值 (阻性主导),厚环流
547,0.12,0.6000001,0.199999967380822,7.999999942434371,7.7661424,0.2338575741177209,高比值 (阻性主导),薄环流
548,0.06,14.400001,0.00416666640767661,13.99999999063365,14.060911,0.06091118795521666,中比值 (过渡区),中等环流
549,0.02,14.8,0.00135135130363946,4.000000183988009,3.8110418,0.18895835201779398,低比值 (容性主导),薄环流
550,-4.583865e-10,19.0,-2.4125605021242426e-11,16.0000000751217,16.087074,0.08707420466345539,低比值 (容性主导),中等环流
551,0.12,9.2,0.013043478238325384,10.000000026922422,10.481841,0.48184106041888697,高比值 (阻性主导),中等环流
552,0.04,5.3999996,0.007407407763745321,16.0000000751217,16.19054,0.19054023859900227,中比值 (过渡区),中等环流
553,0.12,3.8,0.03157894705052989,18.000000159609748,18.306719,0.30671866668419767,高比值 (阻性主导),厚环流
554,0.12,15.0,0.007999999820652732,12.000000008778036,11.754487,0.24551297111934467,中比值 (过渡区),中等环流
555,-4.583865e-10,7.6,-6.031401330518555e-11,2.0000003047648285,2.296441,0.29644077342120667,低比值 (容性主导),薄环流
556,0.02,3.6000001,0.005555555209078073,13.99999999063365,13.923673,0.07632731454722474,中比值 (过渡区),中等环流
557,0.1,9.6,0.010416666406880892,6.00000006321119,5.998177,0.001823011667000607,高比值 (阻性主导),薄环流
558,0.08,11.4,0.007017543937002077,12.000000008778036,12.181237,0.18123721198612408,中比值 (过渡区),中等环流
559,-4.583865e-10,15.4,-2.976535758133436e-11,23.999999797279294,22.961334,1.038665568763669,低比值 (容性主导),厚环流
560,0.02,16.800001,0.0011904760827013648,20.00000003883293,20.240728,0.24072833946296868,低比值 (容性主导),厚环流
561,0.1,16.800001,0.00595238063525028,13.99999999063365,14.041987,0.04198742849476744,中比值 (过渡区),中等环流
562,0.1,15.4,0.006493506750694731,10.000000026922422,9.874617,0.12538340399761694,中比值 (过渡区),中等环流
563,0.02,4.2,0.004761904870586794,4.000000183988009,4.1737394,0.1737392493005654,中比值 (过渡区),薄环流
564,0.04,3.6000001,0.011111110418156146,4.000000183988009,4.0420494,0.04204922397097555,高比值 (阻性主导),薄环流
565,0.04,18.6,0.0021505375421190763,12.000000008778036,12.254799,0.2547988803821202,低比值 (容性主导),中等环流
566,-4.583865e-10,19.199999,-2.3874298058636627e-11,2.0000003047648285,2.3791637,0.3791634373006012,低比值 (容性主导),薄环流
567,0.04,2.6000001,0.015384614188368846,21.999999918056112,22.569405,0.5694046839946694,高比值 (阻性主导),厚环流
568,0.1,2.2,0.04545454512600907,16.0000000751217,16.312948,0.3129481518070101,高比值 (阻性主导),中等环流
569,0.02,5.3999996,0.0037037038818726604,2.0000003047648285,2.0570536,0.05705326121417542,中比值 (过渡区),薄环流
570,0.08,3.8,0.021052631367019924,13.99999999063365,14.650298,0.6502981279576581,高比值 (阻性主导),中等环流
571,0.04,19.199999,0.0020833334108350454,12.000000008778036,12.276233,0.27623271064335064,低比值 (容性主导),中等环流
572,0.02,15.0,0.001333333303442122,4.000000183988009,3.816431,0.18356913845578227,低比值 (容性主导),薄环流
573,0.06,16.800001,0.0035714282481040947,16.0000000751217,16.251596,0.2515963756839632,低比值 (容性主导),中等环流
574,0.06,18.4,0.0032608695597585676,10.000000026922422,10.229425,0.22942540337542994,低比值 (容性主导),中等环流
575,0.06,12.4,0.004838709717732101,6.00000006321119,6.1341634,0.1341633164579994,中比值 (过渡区),薄环流
576,0.02,3.4000003,0.0058823522304811545,16.0000000751217,16.079632,0.07963173029822102,中比值 (过渡区),中等环流
577,0.12,9.6,0.012499999222595802,23.999999797279294,23.313803,0.6861970781630831,高比值 (阻性主导),厚环流
578,0.1,16.0,0.006250000092741632,6.00000006321119,6.07704,0.07704013225389783,中比值 (过渡区),薄环流
579,-4.583865e-10,10.4,-4.4075626172805106e-11,6.00000006321119,6.244284,0.24428408977342908,低比值 (容性主导),薄环流
580,0.04,14.6,0.002739725894388227,4.000000183988009,4.295947,0.2959468909021279,低比值 (容性主导),薄环流
581,-4.583865e-10,7.0,-6.54837850517497e-11,7.999999942434371,8.328346,0.32834631000703496,低比值 (容性主导),薄环流
582,0.08,0.1999995,0.4000009963803042,13.99999999063365,17.001312,3.0013122652257245,高比值 (阻性主导),中等环流
583,0.08,16.6,0.004819276889676695,18.000000159609748,18.089376,0.0893762899752133,中比值 (过渡区),厚环流
584,0.08,9.4,0.00851063845211712,16.0000000751217,16.153278,0.15327827570837727,中比值 (过渡区),中等环流
585,0.06,18.2,0.0032967030846381288,4.000000183988009,4.4335814,0.4335811682458779,低比值 (容性主导),薄环流
586,-4.583865e-10,17.6,-2.6044686674228835e-11,21.999999918056112,21.94271,0.05728904159126813,低比值 (容性主导),厚环流
587,0.02,14.2,0.0014084506915631946,13.99999999063365,14.054676,0.0546760652745526,低比值 (容性主导),中等环流
588,0.08,3.4000003,0.023529408921924618,13.99999999063365,14.688152,0.6881523225987713,高比值 (阻性主导),中等环流
589,0.06,9.6,0.006249999611297901,18.000000159609748,18.235731,0.23573096526818205,中比值 (过渡区),厚环流
590,0.06,18.0,0.0033333332586423423,6.00000006321119,6.021014,0.02101415035082166,低比值 (容性主导),薄环流
591,0.12,7.6,0.015789473527342505,4.000000183988009,3.8779545,0.12204570095578227,高比值 (阻性主导),薄环流
592,0.02,3.8,0.005263157841754981,12.000000008778036,12.083624,0.08362387733036236,中比值 (过渡区),中等环流
593,0.06,15.0,0.003999999910326366,4.000000183988009,4.272602,0.2726018973108193,中比值 (过渡区),薄环流
594,0.06,13.4,0.004477611967350096,18.000000159609748,18.130299,0.13029845489220548,中比值 (过渡区),厚环流
595,0.06,11.2,0.005357142828154665,21.999999918056112,22.137985,0.13798531143607562,中比值 (过渡区),厚环流
596,0.12,10.2,0.011764705838231944,23.999999797279294,23.335169,0.6648309587783174,高比值 (阻性主导),厚环流
597,0.04,8.8,0.00454545434481912,12.000000008778036,12.338351,0.33835124091678814,中比值 (过渡区),中等环流
598,0.06,5.7999997,0.010344827863487872,20.00000003883293,20.06969,0.06969066551277336,高比值 (阻性主导),厚环流
599,0.04,15.8,0.0025316454823117486,4.000000183988009,4.34638,0.3463800497766396,低比值 (容性主导),薄环流
600,-4.583865e-10,16.199999,-2.8295464677841096e-11,2.0000003047648285,2.339344,0.33934371989337464,低比值 (容性主导),薄环流
601,0.12,4.9999995,0.024000001747576723,23.999999797279294,22.71408,1.285918986732419,高比值 (阻性主导),厚环流
602,-4.583865e-10,13.2,-3.472625015276606e-11,10.000000026922422,10.325258,0.3252582280824612,低比值 (容性主导),中等环流
603,0.04,9.6,0.004166666407531934,6.00000006321119,6.0359116,0.03591149684740369,中比值 (过渡区),薄环流
604,-4.583865e-10,0.7999999,-5.729831954114702e-10,23.999999797279294,22.269258,1.7307412981337862,低比值 (容性主导),厚环流
605,0.08,19.4,0.004123711328907628,2.0000003047648285,2.2153292,0.2153288654622223,中比值 (过渡区),薄环流
606,-4.583865e-10,9.4,-4.87645227639528e-11,21.999999918056112,22.417719,0.4177189692729897,低比值 (容性主导),厚环流
607,0.08,4.7999997,0.016666667284076196,2.0000003047648285,2.4950352,0.4950348667439606,高比值 (阻性主导),薄环流
608,0.02,9.2,0.0021739130397208976,21.999999918056112,21.974607,0.025392450404744693,低比值 (容性主导),厚环流
609,0.02,5.7999997,0.0034482759544959573,12.000000008778036,11.953407,0.046592721180379826,低比值 (容性主导),中等环流
610,0.08,17.2,0.00465116248015431,18.000000159609748,18.09753,0.09753020538048673,中比值 (过渡区),厚环流
611,0.1,18.6,0.005376344055582112,12.000000008778036,12.022076,0.0220756442981358,中比值 (过渡区),中等环流
612,0.04,3.0000002,0.013333331971227644,13.99999999063365,14.775984,0.7759838197911542,高比值 (阻性主导),中等环流
613,0.08,10.6,0.0075471693703110234,4.000000183988009,4.109131,0.10913067538699117,中比值 (过渡区),薄环流
614,0.04,6.0,0.006666666516543944,12.000000008778036,12.363012,0.36301230506473736,中比值 (过渡区),中等环流
615,0.02,4.7999997,0.004166666821019049,21.999999918056112,22.079266,0.07926567642631,中比值 (过渡区),厚环流
616,-4.583865e-10,0.7999999,-5.729831954114702e-10,12.000000008778036,11.994293,0.005706795887411076,低比值 (容性主导),中等环流
617,0.12,16.6,0.007228915334515043,6.00000006321119,5.9477854,0.052214685708748654,中比值 (过渡区),薄环流
618,0.08,10.8,0.007407407110333562,10.000000026922422,10.2531595,0.2531594960878323,中比值 (过渡区),中等环流
619,-4.583865e-10,4.4,-1.041787466791576e-10,7.999999942434371,8.352023,0.3520231822604529,低比值 (容性主导),薄环流
620,0.06,13.4,0.004477611967350096,12.000000008778036,12.16203,0.1620302112537022,中比值 (过渡区),中等环流
621,0.02,18.0,0.001111111086214114,23.999999797279294,23.049385,0.9506147264785128,低比值 (容性主导),厚环流
622,0.04,9.2,0.004347826079441795,16.0000000751217,16.327154,0.3271540844241976,中比值 (过渡区),中等环流
623,-4.583865e-10,19.4,-2.3628170330800785e-11,10.000000026922422,10.325713,0.32571313073138697,低比值 (容性主导),中等环流
624,0.08,2.6000001,0.030769228376737692,23.999999797279294,22.701654,1.2983453630751924,高比值 (阻性主导),厚环流
625,0.06,3.0000002,0.019999997956841466,2.0000003047648285,2.8002062,0.8002058796223785,高比值 (阻性主导),薄环流
